Date,AAPL,GOOGL,MSFT,SPY
2021-01-26,139.65284729003906,94.82878112792969,223.7142791748047,361.3788757324219
2021-01-27,138.57980346679688,90.40480041503906,224.26316833496094,352.546630859375
2021-01-28,133.73153686523438,92.10759735107422,230.06954956054688,355.5785827636719
2021-01-29,128.72718811035156,90.82330322265625,223.35800170898438,348.4601135253906
2021-02-01,130.8538360595703,94.08921813964844,230.7628173828125,354.26031494140625
2021-02-02,131.68299865722656,95.38394927978516,230.6280059814453,359.2696533203125
2021-02-03,130.65872192382812,102.3302993774414,233.98858642578125,359.5522155761719
2021-02-04,134.0242156982422,102.06936645507812,233.0352783203125,363.6387023925781
2021-02-05,133.60894775390625,103.81886291503906,233.21823120117188,365.0699768066406
2021-02-08,133.75550842285156,103.60464477539062,233.478271484375,367.7065124511719
2021-02-09,132.87623596191406,103.15086364746094,234.73001098632812,367.46160888671875
2021-02-10,132.2705535888672,103.70205688476562,233.8152618408203,367.3016052246094
2021-02-11,132.0165252685547,103.81488037109375,235.42333984375,367.894775390625
2021-02-12,132.2510223388672,104.12702178955078,235.90480041503906,369.7120666503906
2021-02-16,130.12124633789062,104.90584564208984,234.6626739501953,369.3919982910156
2021-02-17,127.82539367675781,105.29948425292969,235.68568420410156,369.4766845703125
2021-02-18,126.72142791748047,104.66279602050781,235.2899627685547,367.9042053222656
2021-02-19,126.87772369384766,103.81786346435547,232.56826782226562,367.2544250488281
2021-02-22,123.0969009399414,102.10066223144531,226.33351135253906,364.4296569824219
2021-02-23,122.96012878417969,102.39190673828125,225.13671875,364.8722229003906
2021-02-24,122.46187591552734,103.56935119628906,226.3721466064453,368.89288330078125
2021-02-25,118.20233154296875,100.19658660888672,221.00601196289062,360.00408935546875
2021-02-26,118.46611022949219,100.49281311035156,224.2777862548828,358.1491394042969
2021-03-01,124.84565734863281,102.86608123779297,228.67881774902344,366.83074951171875
2021-03-02,122.23719024658203,102.60862731933594,225.71583557128906,363.96826171875
2021-03-03,119.24767303466797,99.970947265625,219.62583923339844,359.1473083496094
2021-03-04,117.36214447021484,101.0902328491211,218.82476806640625,354.702880859375
2021-03-05,118.62242126464844,104.22840118408203,223.5249786376953,361.2281799316406
2021-03-08,113.67901611328125,99.77660369873047,219.46177673339844,359.4298095703125
2021-03-09,118.30003356933594,101.4098129272461,225.62899780273438,364.5615234375
2021-03-10,117.21561431884766,101.20255279541016,224.31640625,366.83074951171875
2021-03-11,119.14998626708984,104.40087127685547,228.86216735839844,370.5501403808594
2021-03-12,118.24140167236328,101.88893127441406,227.5302734375,371.0491638183594
2021-03-15,121.13321685791016,102.109619140625,226.62306213378906,373.2619934082031
2021-03-16,122.67679595947266,103.5733413696289,229.42193603515625,372.79119873046875
2021-03-17,121.88545989990234,103.49032592773438,228.77528381347656,374.0623474121094
2021-03-18,117.7529296875,100.4644775390625,222.67568969726562,368.6198425292969
2021-03-19,117.2253646850586,100.74380493164062,222.31857299804688,367.937744140625
2021-03-22,120.5470199584961,100.92919158935547,227.7619171142578,370.8757629394531
2021-03-23,119.71662139892578,101.45802307128906,229.29647827148438,367.9566650390625
2021-03-24,117.32306671142578,101.0206527709961,227.25038146972656,366.0860900878906
2021-03-25,117.81153869628906,101.01716613769531,224.2391815185547,368.1456298828125
2021-03-26,118.41727447509766,100.63297271728516,228.2347869873047,374.0782165527344
2021-03-29,118.59312438964844,101.67969512939453,227.03807067871094,373.8893127441406
2021-03-30,117.13743591308594,101.71348571777344,223.76626586914062,372.89739990234375
2021-03-31,119.33561706542969,102.51119995117188,227.5496368408203,374.40887451171875
2021-04-01,120.16600799560547,105.85415649414062,233.90017700195312,378.4521179199219
2021-04-05,122.99920654296875,110.28656768798828,240.38583374023438,383.8840637207031
2021-04-06,123.30206298828125,109.80445098876953,239.21804809570312,383.65740966796875
2021-04-07,124.953125,111.28409576416016,241.1868896484375,384.10137939453125
2021-04-08,127.35643768310547,111.85069274902344,244.42015075683594,385.9246826171875
2021-04-09,129.93560791015625,112.85665893554688,246.92950439453125,388.7303466796875
2021-04-12,128.2161865234375,111.56193542480469,246.98736572265625,388.87213134765625
2021-04-13,131.33270263671875,112.04949951171875,249.47744750976562,390.0246276855469
2021-04-14,128.9879608154297,111.42723083496094,246.6785430908203,388.69256591796875
2021-04-15,131.40106201171875,113.58130645751953,250.45223999023438,392.86810302734375
2021-04-16,131.06887817382812,113.45706176757812,251.64894104003906,394.1812438964844
2021-04-19,131.7332305908203,113.80546569824219,249.71873474121094,392.24462890625
2021-04-20,130.0430908203125,113.27117919921875,249.2554168701172,389.372802734375
2021-04-21,130.42408752441406,113.2383804321289,251.49456787109375,393.0570373535156
2021-04-22,128.9000701904297,111.95457458496094,248.20347595214844,389.46722412109375
2021-04-23,131.22523498535156,114.31094360351562,252.04466247558594,393.68994140625
2021-04-26,131.61598205566406,114.8079605102539,252.4307098388672,394.5118713378906
2021-04-27,131.2935791015625,113.8661117553711,252.8360595703125,394.42681884765625
2021-04-28,130.5022430419922,117.24881744384766,245.68443298339844,394.3135070800781
2021-04-29,130.40455627441406,118.92476654052734,243.70594787597656,396.82635498046875
2021-04-30,128.4311065673828,116.97347259521484,243.38743591308594,394.2190246582031
2021-05-03,129.48619079589844,116.45557403564453,243.07859802246094,395.0693054199219
2021-05-04,124.9042739868164,114.65388488769531,239.15049743652344,392.6319274902344
2021-05-05,125.14854431152344,115.04851531982422,237.8765411376953,392.7547607421875
2021-05-06,126.75074768066406,116.17078399658203,241.02285766601562,395.89111328125
2021-05-07,127.42598724365234,116.89543914794922,243.65768432617188,398.77239990234375
2021-05-10,124.13780212402344,113.90438079833984,238.56178283691406,394.8236389160156
2021-05-11,123.21791076660156,112.82634735107422,237.64488220214844,391.2999572753906
2021-05-12,120.14503479003906,109.35665130615234,230.6669921875,382.9866638183594
2021-05-13,122.29801940917969,110.78758239746094,234.55645751953125,387.58734130859375
2021-05-14,124.72496795654297,113.2398681640625,239.49794006347656,393.538818359375
2021-05-17,123.57020568847656,113.76371765136719,236.6314697265625,392.5374450683594
2021-05-18,122.18057250976562,112.44910430908203,234.604736328125,389.1555480957031
2021-05-19,122.02400207519531,112.89790344238281,235.18511962890625,388.13519287109375
2021-05-20,124.58798217773438,114.65985107421875,238.4354705810547,392.3108215332031
2021-05-21,122.74817657470703,114.02266693115234,237.16822814941406,391.9895324707031
2021-05-24,124.3824691772461,117.34822845458984,242.5951385498047,395.9856262207031
2021-05-25,124.18675231933594,117.43917083740234,243.5044403076172,395.1070556640625
2021-05-26,124.13780212402344,118.30599212646484,243.281982421875,395.89111328125
2021-05-27,122.60140228271484,117.42974090576172,241.173095703125,396.0990295410156
2021-05-28,121.94570922851562,117.13996887207031,241.53103637695312,396.8074645996094
2021-06-01,121.62275695800781,118.34921264648438,239.32545471191406,396.4579162597656
2021-06-02,122.38607025146484,117.82288360595703,239.22869873046875,397.08148193359375
2021-06-03,120.89860534667969,116.6792221069336,237.69058227539062,395.607666015625
2021-06-04,123.1983413696289,118.96501922607422,242.6048126220703,399.2259216308594
2021-06-07,123.20814514160156,119.39892578125,245.52621459960938,398.8385925292969
2021-06-08,124.03015899658203,119.20707702636719,244.3267059326172,398.923583984375
2021-06-09,124.41181945800781,119.67924499511719,245.31341552734375,398.3283996582031
2021-06-10,123.41362762451172,121.0306396484375,248.84425354003906,400.17999267578125
2021-06-11,124.62713623046875,120.78561401367188,249.4730987548828,400.8412780761719
2021-06-14,127.69020080566406,121.71553802490234,251.40782165527344,401.73870849609375
2021-06-15,126.86817169189453,120.69564819335938,249.927734375,401.0019226074219
2021-06-16,127.36724090576172,120.05250549316406,248.97970581054688,398.762939453125
2021-06-17,128.97218322753906,121.0177230834961,252.38487243652344,398.6307678222656
2021-06-18,127.670654296875,119.39494323730469,250.96278381347656,393.2530517578125
2021-06-21,129.47129821777344,121.0863037109375,254.05836486816406,398.8828430175781
2021-06-22,131.11537170410156,121.60121154785156,256.8443908691406,401.01531982421875
2021-06-23,130.84136962890625,121.39893341064453,256.6122131347656,400.531982421875
2021-06-24,130.5575714111328,121.76971435546875,257.9859313964844,402.9014587402344
2021-06-25,130.2639617919922,121.77815246582031,256.3703308105469,404.33258056640625
2021-06-28,131.8982696533203,121.80548858642578,259.9496154785156,405.1476745605469
2021-06-29,133.4151153564453,121.54356384277344,262.54217529296875,405.36572265625
2021-06-30,134.03167724609375,121.36165618896484,262.0585021972656,405.7068786621094
2021-07-01,134.33502197265625,121.71453857421875,262.735595703125,407.9530334472656
2021-07-02,136.96749877929688,124.5107650756836,268.5881652832031,411.0713195800781
2021-07-06,138.98348999023438,125.43771362304688,268.5977783203125,410.32257080078125
2021-07-07,141.47894287109375,125.72000885009766,270.7937927246094,411.77264404296875
2021-07-08,140.17738342285156,124.29853057861328,268.36578369140625,408.41754150390625
2021-07-09,142.00738525390625,124.77021026611328,268.8687438964844,412.77728271484375
2021-07-12,141.41041564941406,126.21852111816406,268.2689514160156,414.2558288574219
2021-07-13,142.52606201171875,126.58233642578125,271.8094787597656,412.84368896484375
2021-07-14,145.96102905273438,127.47250366210938,273.28955078125,413.4596862792969
2021-07-15,145.3053436279297,126.24784851074219,271.8577880859375,412.0475158691406
2021-07-16,143.26002502441406,126.21305084228516,271.58697509765625,408.8155822753906
2021-07-19,139.4042510986328,123.83531951904297,267.968994140625,402.7781982421875
2021-07-20,143.02517700195312,125.45709991455078,270.2036437988281,408.5502624511719
2021-07-21,142.2911834716797,126.78860473632812,272.2157287597656,411.8579406738281
2021-07-22,143.66127014160156,127.65589141845703,276.8009948730469,412.720458984375
2021-07-23,145.3836212158203,132.2220458984375,280.2158508300781,416.9665222167969
2021-07-26,145.80442810058594,133.23593139648438,279.61602783203125,417.9900817871094
2021-07-27,143.63192749023438,131.1136474609375,277.18798828125,416.0850524902344
2021-07-28,141.88018798828125,135.2826690673828,276.87847900390625,415.9143981933594
2021-07-29,142.52606201171875,134.9680633544922,277.1493225097656,417.63934326171875
2021-07-30,142.7413330078125,133.92332458496094,275.6112365722656,415.6111755371094
2021-08-02,142.40863037109375,134.05056762695312,275.52410888671875,414.7392272949219
2021-08-03,144.2093048095703,134.82144165039062,277.74908447265625,418.1133117675781
2021-08-04,143.80807495117188,134.31993103027344,277.15899658203125,416.05657958984375
2021-08-05,143.91571044921875,135.43922424316406,280.0707702636719,418.69146728515625
2021-08-06,143.2296600341797,134.9292755126953,280.0127258300781,419.38330078125
2021-08-09,143.1806182861328,136.09677124023438,278.9195861816406,419.0421142578125
2021-08-10,142.70040893554688,135.9914093017578,277.09130859375,419.5633850097656
2021-08-11,142.95521545410156,135.46656799316406,277.5846252441406,420.6059265136719
2021-08-12,145.9248504638672,136.37608337402344,280.3511962890625,421.86651611328125
2021-08-13,146.1306915283203,136.90640258789062,283.2920837402344,422.63421630859375
2021-08-16,148.1104736328125,137.48495483398438,284.9849548339844,423.6293640136719
2021-08-17,147.1990203857422,135.84677124023438,283.5146179199219,420.85235595703125
2021-08-18,143.44525146484375,134.64151000976562,281.7796325683594,416.24615478515625
2021-08-19,143.77847290039062,134.87110900878906,287.63372802734375,416.8907165527344
2021-08-20,145.23883056640625,136.61021423339844,294.989990234375,420.2078857421875
2021-08-23,146.72854614257812,139.20663452148438,295.27117919921875,423.90423583984375
2021-08-24,146.6403350830078,140.4193572998047,293.3035888671875,424.5771789550781
2021-08-25,145.4054718017578,141.2319793701172,292.7123718261719,425.4681091308594
2021-08-26,144.6017608642578,140.59730529785156,289.88226318359375,422.9565124511719
2021-08-27,145.64065551757812,143.1455078125,290.492919921875,426.7381286621094
2021-08-30,150.07066345214844,143.72850036621094,294.2437438964844,428.6147155761719
2021-08-31,148.80636596679688,143.83486938476562,292.5863952636719,427.979736328125
2021-09-01,149.4727783203125,144.34979248046875,292.5379333496094,428.2071533203125
2021-09-02,150.59007263183594,142.43280029296875,291.87884521484375,429.52459716796875
2021-09-03,151.22714233398438,142.88259887695312,291.8692321777344,429.4203186035156
2021-09-07,153.56954956054688,143.42034912109375,290.938720703125,427.8849182128906
2021-09-08,152.0210418701172,142.8343963623047,290.96783447265625,427.36358642578125
2021-09-09,151.00172424316406,142.68527221679688,288.09893798828125,425.5344543457031
2021-09-10,146.00328063964844,140.03616333007812,286.6063232421875,422.1792907714844
2021-09-13,146.57176208496094,141.48397827148438,287.8468933105469,423.2597961425781
